employee_id,age,gender,education,department,experience_years,salary,training_hours,projects_completed,avg_monthly_hours,satisfaction_score,last_promotion_years,absenteeism_days,peer_review_score,manager_rating,performance_score,performance_label
4681,22,Female,Bachelor,Finance,0,43969,61,1,279,3.3,2,27,1.1,4.6,1.95,Low
4682,31,Male,Bachelor,Operations,11,55762,25,23,190,2.9,7,5,4.0,2.5,3.18,Medium
4683,57,Male,Bachelor,Engineering,35,94166,66,11,232,4.8,3,7,1.5,3.8,3.27,Medium
4684,30,Female,Bachelor,Engineering,7,49178,78,12,188,4.6,4,4,3.8,3.3,2.99,Medium
4685,53,Female,Bachelor,HR,31,82498,48,15,155,4.2,2,8,2.8,1.2,2.28,Low
4686,53,Female,PhD,Marketing,30,113751,87,14,183,1.2,4,25,3.2,3.8,2.75,Medium
4687,27,Male,Master,Operations,7,58843,93,23,246,2.6,6,10,2.3,4.2,3.31,Medium
4688,59,Female,Bachelor,Engineering,38,95501,43,1,233,3.8,2,12,2.0,4.9,2.6,Medium
4689,38,Male,PhD,Engineering,15,86514,35,1,147,1.1,2,0,1.3,2.7,1.0,Low
4690,31,Male,Bachelor,Operations,10,55107,52,6,249,1.9,0,6,4.5,3.0,2.67,Medium
4691,48,Female,Bachelor,Sales,27,79828,43,24,157,4.6,1,5,3.4,4.5,2.83,Medium
4692,56,Female,Bachelor,Operations,33,89155,90,23,219,1.5,3,7,4.9,2.1,3.22,Medium
4693,42,Female,Master,Engineering,22,83327,21,22,257,1.2,8,1,4.4,1.8,2.72,Medium
4694,46,Female,Master,Marketing,22,85620,1,3,211,3.3,2,16,4.5,1.5,1.54,Low
4695,49,Female,PhD,Sales,28,107858,6,14,233,4.8,9,16,3.4,4.9,2.71,Medium
4696,36,Female,Bachelor,Finance,15,63120,15,23,177,4.3,4,29,1.3,2.1,2.47,Low
4697,25,Female,Bachelor,Operations,5,51612,87,6,220,4.9,8,17,4.7,4.0,3.63,High
4698,50,Male,High School,Finance,30,77004,93,8,246,4.0,3,20,1.5,2.8,2.73,Medium
4699,30,Female,Master,Sales,8,58242,43,20,269,2.7,3,6,3.1,2.0,2.99,Medium
4700,48,Male,Master,Sales,28,94015,64,15,181,4.8,5,14,4.4,4.7,3.65,High
4701,47,Male,Bachelor,Sales,26,74080,90,17,257,2.7,6,12,2.9,2.9,3.28,Medium
4702,40,Female,Bachelor,HR,17,63161,72,23,160,2.4,5,24,1.7,3.3,3.13,Medium
4703,49,Female,PhD,Operations,25,102298,70,9,269,2.8,3,19,2.5,1.9,1.57,Low
4704,38,Male,Master,Marketing,16,69540,68,16,144,4.3,6,28,5.0,2.3,3.0,Medium
4705,41,Male,Bachelor,Marketing,18,67945,60,1,156,4.7,9,24,5.0,4.0,2.7,Medium
4706,44,Male,Master,Finance,20,81908,29,16,163,2.4,2,13,3.8,2.4,2.5,Medium
4707,53,Female,Bachelor,Finance,29,87966,41,19,275,2.8,2,26,4.6,3.0,3.28,Medium
4708,54,Male,Bachelor,Finance,30,82785,90,23,198,4.6,6,14,1.2,1.5,2.69,Medium
4709,26,Female,Bachelor,Operations,3,42986,73,9,165,1.2,5,2,2.1,4.4,2.35,Low
4710,55,Female,Bachelor,Engineering,33,87657,24,17,200,4.1,1,27,2.5,4.0,2.88,Medium
4711,32,Male,Bachelor,Finance,10,54717,81,6,275,2.8,0,5,1.0,4.0,2.0,Low
4712,24,Male,Bachelor,Sales,0,40336,70,14,151,2.5,5,8,2.5,1.7,2.61,Medium
4713,54,Male,Bachelor,Finance,31,88665,56,18,153,2.8,8,26,1.4,3.0,2.56,Medium
4714,32,Female,Bachelor,Sales,8,49243,94,21,169,2.7,2,13,3.1,1.1,3.24,Medium
4715,37,Female,Bachelor,HR,17,70012,31,14,238,4.0,8,28,1.0,2.3,1.67,Low
4716,39,Female,High School,Engineering,17,53493,49,23,201,4.7,5,15,2.1,2.4,3.01,Medium
4717,51,Female,Master,Engineering,30,92091,74,7,170,3.0,3,16,4.5,4.7,2.69,Medium
4718,31,Male,Bachelor,Operations,7,50709,9,10,166,4.3,9,11,1.9,5.0,2.65,Medium
4719,39,Male,Bachelor,Operations,19,71145,21,16,140,3.9,9,3,1.3,3.5,2.06,Low
4720,59,Female,PhD,Marketing,37,121240,94,7,180,2.3,9,4,2.0,3.1,2.66,Medium
4721,40,Female,Bachelor,HR,17,64654,40,20,213,3.3,1,10,4.3,2.8,3.57,High
4722,57,Female,Bachelor,Operations,35,96170,46,6,181,3.7,8,21,3.3,1.1,2.38,Low
4723,34,Female,Bachelor,Sales,11,54165,13,6,179,1.1,4,10,3.3,4.2,1.13,Low
4724,24,Male,Master,HR,1,52518,2,7,153,2.6,4,7,1.0,3.7,1.38,Low
4725,31,Male,Master,Engineering,7,57256,87,22,239,5.0,1,27,2.9,3.6,3.74,High
4726,59,Female,Bachelor,Sales,35,97490,77,17,230,3.5,4,17,2.1,4.2,3.09,Medium
4727,22,Female,Master,HR,0,50713,52,8,278,2.3,5,5,2.3,4.7,2.55,Medium
4728,48,Male,High School,Engineering,28,70120,15,2,245,2.0,1,6,3.4,2.6,1.7,Low
4729,29,Male,PhD,Operations,7,75651,60,19,188,1.8,0,5,4.5,2.7,3.46,Medium
4730,38,Male,Bachelor,Sales,17,66105,27,21,245,2.6,5,13,1.7,4.9,2.44,Low
4731,30,Male,Master,Sales,7,58078,34,22,277,1.8,8,19,4.1,3.7,2.9,Medium
4732,27,Female,Bachelor,Engineering,4,42026,1,7,146,1.5,8,5,1.2,4.4,1.34,Low
4733,46,Other,Bachelor,Sales,22,72473,60,12,220,2.5,8,3,2.3,1.9,2.81,Medium
4734,49,Female,PhD,Operations,29,108167,55,20,279,3.4,4,24,1.9,2.3,2.71,Medium
4735,54,Female,Master,Operations,30,91954,97,3,240,1.6,9,12,4.7,2.6,2.66,Medium
4736,58,Female,Bachelor,Operations,37,100256,54,4,194,1.2,0,16,1.7,2.3,1.46,Low
4737,30,Male,Bachelor,Engineering,8,47586,17,11,146,1.1,2,11,3.3,4.5,1.69,Low
4738,39,Other,Bachelor,Finance,17,61184,70,12,173,2.1,7,8,1.7,3.0,2.67,Medium
4739,42,Male,Bachelor,Finance,22,74042,48,19,265,1.8,8,26,2.9,4.8,2.41,Low
4740,23,Female,Bachelor,Sales,0,38268,41,19,168,3.2,3,19,2.7,2.3,1.94,Low
4741,59,Female,Bachelor,Operations,35,88158,6,11,165,2.8,2,2,1.2,1.1,1.12,Low
4742,57,Male,Bachelor,Sales,36,90296,3,13,213,2.3,1,10,4.3,1.6,1.87,Low
4743,58,Male,Bachelor,Engineering,36,90525,42,24,184,4.3,4,4,4.1,1.9,2.85,Medium
4744,36,Male,Bachelor,Sales,12,60150,79,1,156,3.0,1,2,2.1,3.6,2.22,Low
4745,49,Male,Bachelor,Marketing,29,86292,58,6,202,1.4,8,16,3.5,1.7,1.32,Low
4746,39,Male,Bachelor,Finance,17,67104,48,22,232,2.2,9,23,2.5,2.5,2.23,Low
4747,55,Female,Master,Sales,34,101789,59,16,205,4.9,8,8,4.1,4.2,4.05,High
4748,43,Female,High School,Sales,23,66920,5,2,231,4.9,2,5,3.8,1.5,1.69,Low
4749,32,Male,Bachelor,HR,9,54253,19,14,256,2.0,3,17,1.4,1.3,1.43,Low
4750,34,Male,Bachelor,Sales,13,63763,30,24,181,1.7,8,28,4.4,3.2,3.25,Medium
4751,25,Female,Bachelor,Marketing,5,49134,82,23,210,3.0,0,5,1.7,3.8,3.43,Medium
4752,43,Male,Master,Finance,19,78608,21,18,214,2.9,6,5,1.7,4.6,2.55,Medium
4753,28,Male,Bachelor,HR,5,47747,84,17,210,2.6,1,21,3.9,3.6,2.91,Medium
4754,45,Female,Bachelor,Engineering,24,79401,81,20,182,3.1,8,9,1.7,4.8,3.4,Medium
4755,25,Male,Master,Engineering,1,47123,31,18,194,1.9,2,10,1.5,2.0,2.45,Low
4756,49,Male,PhD,Finance,26,108997,46,19,195,1.5,5,13,2.3,2.4,1.87,Low
4757,36,Female,High School,Engineering,14,51261,33,15,218,3.3,4,11,4.4,4.4,2.85,Medium
4758,22,Male,Bachelor,Marketing,0,39268,26,2,222,4.7,1,24,1.7,4.2,1.68,Low
4759,24,Male,Bachelor,Sales,4,46984,43,4,260,1.6,8,19,2.4,3.7,2.26,Low
4760,35,Male,Bachelor,Finance,14,59749,29,1,211,3.8,2,17,2.1,3.0,1.43,Low
4761,59,Male,Bachelor,HR,36,93542,32,8,140,2.8,5,23,2.4,1.1,1.4,Low
4762,22,Female,Bachelor,Sales,0,35010,26,20,269,2.2,8,21,3.9,2.1,1.94,Low
4763,59,Female,Bachelor,Engineering,37,91260,55,14,232,4.4,7,14,2.6,1.6,2.23,Low
4764,59,Female,Master,Engineering,38,111519,22,11,181,2.8,9,9,4.0,1.2,2.01,Low
4765,42,Male,Bachelor,HR,21,67677,42,24,213,3.3,4,0,3.6,4.1,3.19,Medium
4766,50,Male,Bachelor,Marketing,26,83168,82,24,148,2.8,5,14,2.4,1.5,3.12,Medium
4767,26,Male,Master,HR,4,53492,53,14,253,1.3,2,21,2.7,2.4,2.26,Low
4768,31,Female,High School,Finance,8,39389,94,16,170,3.4,4,1,3.8,4.9,3.29,Medium
4769,49,Male,Bachelor,HR,25,78864,67,10,235,2.7,5,19,3.1,2.6,2.56,Medium
4770,42,Female,Bachelor,Engineering,19,66052,52,7,141,1.3,2,1,4.5,1.6,1.82,Low
4771,28,Male,Bachelor,Marketing,7,46982,82,16,163,3.4,9,3,4.7,3.8,3.64,High
4772,24,Female,Bachelor,Marketing,1,38810,39,4,182,1.0,1,22,3.9,4.2,1.98,Low
4773,41,Female,High School,Operations,19,57241,59,12,190,1.8,9,23,5.0,2.1,2.37,Low
4774,40,Male,Bachelor,HR,20,72285,85,12,214,4.1,8,13,3.4,4.2,3.79,High
4775,56,Female,Bachelor,Finance,34,93617,8,2,238,1.2,6,18,1.2,2.1,1.0,Low
4776,25,Male,PhD,Engineering,2,66839,94,6,140,3.6,3,13,3.0,3.8,2.71,Medium
4777,26,Female,High School,Sales,2,35581,9,20,263,4.8,2,12,1.9,1.5,2.36,Low
4778,22,Male,Bachelor,Marketing,1,39255,9,15,256,1.7,3,0,2.3,2.7,2.44,Low
4779,25,Male,PhD,HR,5,76514,29,15,226,2.7,8,9,3.0,3.1,2.06,Low
4780,33,Male,Bachelor,Operations,9,52097,9,22,268,3.3,8,13,2.2,3.9,2.44,Low
4781,48,Female,Bachelor,Finance,24,79652,57,16,257,2.8,5,16,2.2,3.6,3.01,Medium
4782,44,Female,High School,Finance,22,63237,35,24,202,3.5,8,25,2.6,4.4,3.21,Medium
4783,46,Male,Master,Engineering,23,81240,81,3,215,2.6,8,15,2.1,1.7,2.28,Low
4784,42,Female,Bachelor,Marketing,20,67124,43,1,234,1.6,5,14,1.7,3.6,1.36,Low
4785,45,Male,Master,Engineering,22,87636,56,21,174,1.4,4,10,4.1,1.5,2.57,Medium
4786,46,Male,PhD,Operations,24,101291,42,12,231,4.0,2,22,2.6,2.9,2.46,Low
4787,53,Female,Bachelor,Sales,29,81597,82,15,224,2.0,0,11,4.3,3.1,3.36,Medium
4788,53,Male,Bachelor,Sales,32,88247,22,19,278,4.4,3,0,4.5,1.1,2.72,Medium
4789,26,Female,Bachelor,Sales,3,43969,3,6,278,4.0,0,2,4.0,1.3,2.26,Low
4790,57,Male,Bachelor,Finance,37,99345,11,19,195,1.2,0,10,2.6,4.4,2.09,Low
4791,37,Male,Bachelor,Marketing,17,65499,48,17,146,1.8,5,20,3.9,2.1,2.42,Low
4792,54,Male,Bachelor,Engineering,30,88935,23,9,190,2.2,4,10,1.6,2.4,1.57,Low
4793,42,Female,Master,Engineering,20,81566,12,21,178,3.4,6,4,3.6,3.6,2.66,Medium
4794,30,Female,Bachelor,Operations,8,54344,67,13,181,4.2,0,14,2.6,1.9,2.73,Medium
4795,27,Male,PhD,Sales,3,65352,90,15,211,1.2,0,26,3.6,1.8,2.57,Medium
4796,56,Female,Master,Marketing,36,103926,71,16,192,2.0,7,19,4.0,2.7,2.29,Low
4797,43,Female,Bachelor,Marketing,23,79253,89,13,230,2.5,5,23,3.3,1.2,2.53,Medium
4798,26,Male,Master,Operations,4,56068,33,2,169,1.7,7,15,3.6,4.7,2.46,Low
4799,44,Male,Bachelor,HR,21,71889,8,2,262,3.2,5,2,1.9,4.8,1.26,Low
4800,38,Male,Master,Marketing,17,71818,9,11,268,2.9,5,7,3.4,2.8,1.93,Low
4801,33,Male,Bachelor,Marketing,10,50121,64,16,163,2.3,9,15,2.8,1.8,2.3,Low
4802,44,Female,Bachelor,Engineering,24,75254,71,17,264,3.1,6,15,2.7,2.9,3.0,Medium
4803,37,Male,Master,Operations,14,74498,73,3,273,2.4,1,21,2.6,1.4,2.09,Low
4804,24,Male,Bachelor,Marketing,3,48804,53,23,145,2.4,2,3,2.2,2.6,2.8,Medium
4805,51,Male,Master,Marketing,28,88896,42,1,266,2.1,3,25,2.2,1.3,1.0,Low
4806,43,Male,Bachelor,Engineering,20,70976,58,18,256,3.2,0,26,3.8,3.8,2.4,Low
4807,30,Female,Bachelor,Marketing,7,53506,88,14,174,2.8,8,14,3.2,2.1,2.1,Low
4808,50,Female,Bachelor,Engineering,27,84037,94,22,267,1.8,8,18,1.1,3.1,2.85,Medium
4809,58,Male,Master,HR,34,99911,58,9,218,1.1,3,25,1.2,1.1,1.0,Low
4810,44,Male,Bachelor,Finance,24,79340,66,9,174,1.6,0,14,3.3,3.1,1.64,Low
4811,34,Male,Master,Engineering,13,65539,60,12,187,1.2,0,12,4.4,1.0,1.9,Low
4812,53,Female,Master,Engineering,33,104082,37,24,253,2.7,5,27,1.2,4.7,2.42,Low
4813,44,Male,Master,Marketing,20,78904,98,3,244,1.9,1,9,3.0,3.0,2.53,Medium
4814,38,Male,Master,Engineering,14,70876,7,2,211,2.7,0,1,4.4,1.4,1.57,Low
4815,42,Male,Bachelor,Operations,18,70309,64,1,182,2.3,9,5,1.0,2.4,1.79,Low
4816,23,Male,Master,Sales,0,45703,4,9,174,3.2,1,16,2.1,1.2,1.66,Low
4817,58,Male,Master,Sales,35,100455,90,13,272,3.9,6,25,4.7,3.1,3.3,Medium
4818,27,Female,Master,HR,7,60970,89,21,170,2.9,3,7,1.3,1.5,3.12,Medium
4819,39,Female,High School,Engineering,17,56940,42,16,245,1.2,6,15,3.4,2.9,2.12,Low
4820,51,Male,Bachelor,Operations,30,82024,59,19,240,1.1,6,28,3.0,2.2,2.14,Low
4821,43,Female,Bachelor,Marketing,19,68496,25,10,147,1.9,3,20,1.6,4.0,1.59,Low
4822,54,Female,Bachelor,Marketing,34,92569,10,5,145,2.7,1,12,1.2,2.9,1.37,Low
4823,51,Male,Bachelor,Finance,27,79845,33,14,226,1.2,8,22,3.0,4.4,2.34,Low
4824,38,Male,Bachelor,HR,14,61862,1,15,219,2.3,9,27,3.9,4.8,2.34,Low
4825,53,Male,Bachelor,Operations,29,84134,20,3,183,4.5,9,11,1.7,4.9,2.35,Low
4826,35,Female,Bachelor,Operations,11,52497,25,9,275,1.4,2,15,3.8,2.0,1.79,Low
4827,31,Female,Bachelor,Marketing,7,45905,75,1,203,4.8,0,6,3.2,4.1,2.64,Medium
4828,57,Male,Bachelor,Finance,36,89243,72,1,271,4.4,7,26,2.4,2.8,3.21,Medium
4829,55,Male,Master,Marketing,35,105467,86,19,171,4.3,3,9,3.7,2.7,3.18,Medium
4830,30,Female,Bachelor,Finance,6,46414,4,6,192,4.5,8,5,1.8,4.5,2.13,Low
4831,49,Male,Bachelor,Sales,25,76356,8,11,252,1.3,7,4,2.8,1.6,2.33,Low
4832,32,Female,Bachelor,Operations,8,53263,49,18,202,1.6,6,17,3.2,2.9,2.69,Medium
4833,35,Male,Bachelor,Sales,11,59438,9,14,253,1.5,8,15,2.8,3.4,1.57,Low
4834,40,Female,Master,Marketing,17,80297,57,16,216,1.4,1,2,2.6,1.3,2.57,Medium
4835,36,Female,Master,HR,13,73124,9,1,161,2.3,3,2,4.0,4.5,1.93,Low
4836,49,Male,Bachelor,Engineering,27,76641,77,24,266,4.3,4,4,3.6,2.3,3.39,Medium
4837,45,Female,Bachelor,HR,21,70626,35,10,170,2.0,4,1,3.6,3.6,2.37,Low
4838,29,Male,Master,HR,7,58524,73,10,163,2.0,0,26,4.6,4.7,2.78,Medium
4839,30,Male,Bachelor,Engineering,9,57864,55,13,142,3.7,8,0,5.0,3.9,3.22,Medium
4840,54,Female,Bachelor,Operations,32,90007,61,1,172,1.4,8,3,3.3,4.5,2.24,Low
4841,54,Male,Bachelor,Sales,34,89456,36,3,190,2.4,4,9,2.4,1.3,1.74,Low
4842,40,Female,Bachelor,Sales,17,66499,40,14,169,2.2,9,12,4.1,3.0,2.74,Medium
4843,24,Male,High School,Operations,1,30697,47,21,164,4.4,2,2,1.6,3.3,2.81,Medium
4844,31,Female,Bachelor,Engineering,7,54787,21,16,167,3.1,7,10,3.1,3.8,2.58,Medium
4845,22,Male,High School,Finance,0,30824,86,23,236,3.6,6,2,3.1,1.5,3.31,Medium
4846,50,Female,Bachelor,HR,29,85266,79,20,226,1.5,4,27,4.9,3.6,3.37,Medium
4847,55,Male,Bachelor,Marketing,34,88852,60,6,165,4.7,0,9,5.0,1.6,2.54,Medium
4848,34,Male,High School,Sales,14,48455,74,1,259,2.3,6,26,4.2,1.3,2.03,Low
4849,22,Male,Bachelor,Operations,0,42514,98,20,275,3.8,0,21,2.9,2.9,2.93,Medium
4850,55,Male,Bachelor,Marketing,31,82890,47,24,240,4.8,0,27,3.2,3.4,3.48,Medium
4851,50,Male,Bachelor,Engineering,29,83425,63,5,236,3.0,8,8,2.3,4.8,3.13,Medium
4852,34,Male,Master,Marketing,13,67336,83,8,154,3.0,5,25,4.3,3.8,3.43,Medium
4853,50,Other,Bachelor,Marketing,29,79117,36,12,188,1.5,6,28,4.0,3.4,2.36,Low
4854,45,Male,Bachelor,HR,22,70469,40,1,250,2.6,1,9,4.1,1.9,2.06,Low
4855,47,Female,High School,Engineering,25,65202,4,13,147,4.4,7,26,1.6,1.6,2.33,Low
4856,38,Female,Bachelor,Marketing,16,65257,99,9,224,1.5,6,12,2.6,3.4,2.53,Medium
4857,28,Male,Bachelor,Sales,4,49105,76,20,267,4.7,4,29,3.1,1.9,3.12,Medium
4858,34,Female,High School,Engineering,11,44665,51,24,270,3.7,7,17,1.5,3.8,3.41,Medium
4859,26,Female,Master,Sales,5,60951,16,8,276,2.7,1,20,2.5,1.5,1.45,Low
4860,47,Male,Master,Operations,23,83930,89,13,153,3.2,5,17,1.3,2.4,2.41,Low
4861,24,Female,Bachelor,Operations,1,45738,61,2,230,1.6,3,21,4.8,4.1,1.87,Low
4862,28,Male,High School,Finance,8,42992,51,15,143,1.9,6,16,4.0,4.3,2.48,Low
4863,22,Female,Master,Operations,0,51597,19,14,215,2.1,5,16,3.5,2.4,2.5,Low
4864,38,Male,High School,Marketing,14,47407,96,19,167,2.5,5,24,1.8,1.8,2.77,Medium
4865,46,Male,Master,Engineering,24,90592,93,9,238,4.7,4,25,2.3,4.8,3.09,Medium
4866,24,Female,Bachelor,Operations,3,48701,15,19,206,2.5,4,4,1.6,4.0,2.23,Low
4867,36,Male,Bachelor,Sales,16,64557,6,14,256,3.1,1,8,3.1,4.2,2.38,Low
4868,50,Male,Bachelor,Marketing,27,82499,93,8,156,1.6,6,11,4.3,1.9,2.08,Low
4869,53,Male,PhD,Operations,29,111089,65,5,273,3.9,6,11,1.1,2.7,2.0,Low
4870,47,Female,Master,HR,23,82906,11,7,246,3.2,7,23,1.4,1.3,1.0,Low
4871,37,Male,Bachelor,Sales,16,64700,42,4,220,2.8,3,24,1.9,1.4,1.98,Low
4872,46,Male,Master,Sales,22,86127,39,8,150,4.8,8,24,3.9,1.9,2.4,Low
4873,49,Male,Bachelor,Finance,25,76727,0,4,240,4.6,9,23,4.6,2.2,1.86,Low
4874,30,Female,Master,HR,9,68436,57,21,246,3.6,2,18,4.0,5.0,3.42,Medium
4875,22,Female,Master,Finance,2,49545,2,1,259,4.7,2,6,3.1,2.7,1.49,Low
4876,50,Male,High School,Operations,28,74307,7,8,245,3.3,1,19,1.4,3.8,1.84,Low
4877,43,Male,Bachelor,HR,21,74632,89,7,257,4.3,9,23,4.0,4.6,3.9,High
4878,37,Male,PhD,Sales,14,81134,74,11,215,2.6,6,22,1.4,2.0,2.03,Low
4879,28,Female,PhD,Finance,8,74859,60,21,144,1.3,9,11,2.4,1.6,2.62,Medium
4880,35,Female,High School,Marketing,12,49003,84,16,165,5.0,1,8,2.2,2.0,3.22,Medium
4881,50,Male,Bachelor,HR,28,78264,4,22,216,1.7,6,7,2.4,4.5,2.02,Low
4882,40,Female,PhD,Sales,19,90272,25,17,206,2.0,2,29,2.3,3.7,2.32,Low
4883,40,Male,Bachelor,Engineering,16,59164,84,24,171,1.7,0,18,4.1,2.8,2.75,Medium
4884,23,Male,Bachelor,HR,1,45311,72,5,258,2.3,7,20,1.7,4.3,1.87,Low
4885,36,Female,Bachelor,HR,16,67422,16,7,241,2.2,7,2,4.4,1.9,2.38,Low
4886,24,Female,Master,Operations,2,54725,65,10,248,3.4,9,10,4.4,2.0,2.65,Medium
4887,32,Female,Bachelor,Marketing,12,55780,50,13,218,5.0,0,11,3.0,3.3,3.36,Medium
4888,51,Male,Bachelor,Operations,31,89253,46,20,205,1.2,5,24,1.4,4.2,2.22,Low
4889,39,Male,Bachelor,HR,19,68798,39,15,278,4.1,3,16,3.3,2.0,1.81,Low
4890,23,Female,Master,HR,0,54569,91,6,219,1.5,4,6,4.3,1.8,2.75,Medium
4891,53,Female,Master,Marketing,32,99814,26,2,149,1.1,7,24,2.2,2.9,1.3,Low
4892,29,Male,Master,Marketing,7,59252,39,4,216,3.6,7,2,4.4,1.5,2.01,Low
4893,43,Male,Bachelor,Finance,22,71972,0,21,199,4.5,6,6,3.7,4.0,3.17,Medium
4894,27,Female,Master,Sales,3,52732,45,14,147,1.7,4,6,4.9,3.3,2.92,Medium
4895,33,Female,Master,Sales,11,69094,10,24,187,2.4,5,26,4.3,3.1,2.23,Low
4896,57,Female,Master,Finance,36,99402,38,15,220,1.7,7,13,1.8,4.5,2.58,Medium
4897,36,Female,PhD,Sales,15,89699,17,14,180,4.6,4,1,2.8,3.9,2.76,Medium
4898,49,Male,Bachelor,HR,25,78764,90,4,262,2.1,2,15,1.4,1.6,2.05,Low
4899,39,Female,Bachelor,Finance,19,67980,46,6,147,2.8,8,20,1.3,2.7,1.59,Low
4900,23,Female,Master,Finance,1,53119,73,7,232,4.6,8,9,3.8,2.3,2.68,Medium
4901,34,Male,Master,Sales,12,65607,99,13,230,3.2,9,13,4.7,4.2,4.05,High
4902,36,Female,Bachelor,Engineering,12,62382,20,17,203,4.7,0,28,4.9,3.9,3.07,Medium
4903,41,Female,High School,Sales,21,65080,27,17,266,4.7,6,6,2.1,2.9,2.94,Medium
4904,50,Male,Master,Operations,28,90404,0,4,227,2.8,3,1,1.8,4.3,1.48,Low
4905,50,Female,Bachelor,Engineering,28,82642,13,19,184,3.3,5,25,3.2,2.6,2.4,Low
4906,24,Female,Bachelor,Finance,2,47965,19,20,165,1.9,6,9,1.8,4.2,2.14,Low
4907,40,Female,Master,Engineering,20,75789,72,13,154,5.0,7,1,2.2,1.1,3.11,Medium
4908,24,Female,Bachelor,HR,0,41896,44,9,197,2.1,4,26,4.3,1.5,1.56,Low
4909,35,Male,Bachelor,Marketing,13,55994,60,2,218,4.1,4,12,4.2,4.0,2.36,Low
4910,25,Female,Master,Engineering,4,53751,26,20,164,2.3,5,21,4.6,1.5,1.99,Low
4911,32,Male,Bachelor,Operations,12,62739,55,23,207,2.3,6,1,2.9,3.7,3.05,Medium
4912,52,Female,High School,Marketing,29,75210,51,18,175,1.4,4,9,3.3,3.9,1.98,Low
4913,53,Male,Bachelor,HR,29,79320,67,24,256,3.2,4,13,4.1,3.6,3.62,High
4914,48,Male,High School,Operations,27,70640,36,20,219,2.0,3,16,2.0,4.3,2.65,Medium
4915,51,Male,Bachelor,Marketing,29,83638,81,17,198,1.6,0,18,4.3,3.0,2.43,Low
4916,23,Male,High School,HR,0,34671,30,7,179,1.9,6,11,1.1,4.6,1.68,Low
4917,30,Male,Bachelor,Marketing,6,46369,48,17,256,2.0,6,16,4.2,3.3,3.23,Medium
4918,49,Male,Bachelor,Marketing,29,82565,52,10,220,3.0,5,5,4.1,3.0,2.54,Medium
4919,52,Female,Bachelor,Sales,29,79963,38,14,270,2.5,9,3,2.2,3.0,1.99,Low
4920,55,Female,Master,Operations,32,94907,9,12,210,1.3,1,1,3.9,4.6,2.01,Low
4921,36,Female,Bachelor,Operations,15,63701,8,12,279,3.1,1,28,1.9,2.0,1.9,Low
4922,46,Female,Master,Engineering,22,85895,91,17,240,4.2,5,14,3.3,3.8,3.26,Medium
4923,57,Female,Bachelor,Operations,36,96825,91,19,209,3.3,8,27,3.8,2.0,3.37,Medium
4924,29,Male,Master,Operations,8,60965,12,23,164,4.9,4,22,3.9,1.4,2.79,Medium
4925,30,Female,Bachelor,Marketing,8,56508,17,14,228,1.4,6,22,4.9,4.8,2.32,Low
4926,58,Female,Bachelor,Finance,38,92181,11,17,270,4.3,1,23,1.7,1.5,1.85,Low
4927,53,Male,Bachelor,Sales,30,86000,71,15,202,3.0,5,15,2.9,3.7,3.23,Medium
4928,38,Female,Bachelor,Engineering,14,63245,86,21,169,3.1,5,11,4.5,2.7,3.18,Medium
4929,56,Male,Bachelor,Sales,36,98152,4,6,232,3.1,9,27,3.2,4.3,1.93,Low
4930,58,Female,Bachelor,Engineering,38,92989,6,19,271,2.3,5,6,4.5,4.1,2.07,Low
4931,40,Female,Master,HR,16,78917,14,22,217,2.3,5,12,2.7,1.6,2.35,Low
4932,50,Female,Bachelor,Marketing,30,86272,66,20,224,3.5,3,0,4.2,2.9,3.62,High
4933,28,Male,High School,Operations,6,34706,17,6,210,1.2,4,18,4.5,1.1,1.26,Low
4934,49,Male,Bachelor,Operations,29,85152,37,6,210,3.4,3,12,4.4,2.7,2.28,Low
4935,30,Other,Master,Finance,8,61847,25,4,268,3.9,5,0,4.5,3.8,2.64,Medium
4936,49,Male,Bachelor,Sales,26,78330,37,1,173,2.4,8,1,1.9,1.9,1.14,Low
4937,27,Male,Bachelor,Sales,4,42620,58,19,226,1.9,4,0,2.8,4.2,2.83,Medium
4938,50,Female,Bachelor,Sales,29,83149,51,11,270,1.9,4,11,1.7,1.2,1.8,Low
4939,38,Female,Bachelor,Operations,16,65596,32,7,157,1.3,2,24,1.7,1.1,1.0,Low
4940,37,Male,Master,Sales,14,70681,20,2,182,1.4,6,22,3.0,1.1,1.31,Low
4941,44,Male,Master,Marketing,24,89044,16,4,215,1.7,4,24,4.8,2.1,2.16,Low
4942,52,Female,Bachelor,Engineering,28,80580,61,6,217,1.1,1,23,3.4,2.9,2.7,Medium
4943,24,Male,Bachelor,Operations,0,43614,58,5,180,2.1,8,9,4.4,1.4,1.55,Low
4944,42,Male,Bachelor,Marketing,20,69015,1,22,245,2.2,4,1,4.7,5.0,3.13,Medium
4945,47,Female,High School,HR,26,67196,63,21,248,5.0,6,0,1.3,5.0,3.38,Medium
4946,57,Female,Master,Marketing,37,106649,24,9,163,5.0,6,4,1.6,3.1,2.3,Low
4947,58,Female,Bachelor,Marketing,36,93553,40,11,163,1.7,9,22,2.2,3.3,1.63,Low
4948,43,Male,Bachelor,HR,19,67510,18,18,142,1.9,7,1,3.5,4.7,2.73,Medium
4949,33,Female,Master,Marketing,11,68165,37,20,212,3.0,3,3,1.2,4.1,1.88,Low
4950,34,Other,Bachelor,Engineering,14,60646,24,17,163,1.6,6,22,4.1,1.7,1.63,Low
